#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
XP_005850221.1	554065.XP_005850221.1	0.0	1600.0	KOG1952@1|root,KOG1952@2759|Eukaryota,37RCZ@33090|Viridiplantae,34KB2@3041|Chlorophyta	3041|Chlorophyta	K	ZnF_NFX	-	-	-	ko:K15683	-	-	-	-	ko00000,ko04121	-	-	-	zf-NF-X1
XP_005850223.1	554065.XP_005850223.1	0.0	1498.0	KOG1104@1|root,KOG1104@2759|Eukaryota,37RHW@33090|Viridiplantae,34ID5@3041|Chlorophyta	3041|Chlorophyta	A	MIF4G like	-	-	-	ko:K12882	ko03013,ko03015,ko03040,map03013,map03015,map03040	M00399	-	-	ko00000,ko00001,ko00002,ko03019,ko03041	-	-	-	MIF4G,MIF4G_like,MIF4G_like_2
XP_005850228.1	554065.XP_005850228.1	1.61e-225	621.0	COG0405@1|root,KOG2410@2759|Eukaryota,37HV8@33090|Viridiplantae,34KXV@3041|Chlorophyta	3041|Chlorophyta	E	Gamma-glutamyltranspeptidase	-	-	2.3.2.2,3.4.19.13,3.4.19.14	ko:K00681,ko:K18592	ko00430,ko00460,ko00480,ko00590,ko01100,map00430,map00460,map00480,map00590,map01100	-	R00494,R01262,R01687,R03867,R03916,R03970,R03971,R04935,R09875	RC00064,RC00090,RC00096	ko00000,ko00001,ko01000,ko01002,ko04090	-	-	-	G_glu_transpept
XP_005850230.1	554065.XP_005850230.1	9.7e-117	336.0	COG1939@1|root,2S7BX@2759|Eukaryota,37XBX@33090|Viridiplantae,34N7K@3041|Chlorophyta	3041|Chlorophyta	J	Ribonuclease III domain	-	-	-	ko:K11145	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	Ribonuclease_3
XP_005850232.1	554065.XP_005850232.1	2.82e-72	216.0	COG5147@1|root,KOG0048@2759|Eukaryota,37NC7@33090|Viridiplantae,34P9N@3041|Chlorophyta	3041|Chlorophyta	K	Myb-like DNA-binding domain	-	-	-	-	-	-	-	-	-	-	-	-	Myb_DNA-binding
XP_005850233.1	554065.XP_005850233.1	8.71e-258	706.0	COG0448@1|root,KOG1504@2759|Eukaryota,37Q6W@33090|Viridiplantae,34H9U@3041|Chlorophyta	3041|Chlorophyta	E	Belongs to the ATCase OTCase family	OTC1	-	2.1.3.3	ko:K00611	ko00220,ko01100,ko01110,ko01130,ko01230,map00220,map01100,map01110,map01130,map01230	M00029,M00844	R01398	RC00096	ko00000,ko00001,ko00002,ko01000	-	-	-	OTCace,OTCace_N
XP_005850234.1	554065.XP_005850234.1	9.11e-77	229.0	COG1990@1|root,KOG3282@2759|Eukaryota,37VZF@33090|Viridiplantae,34IBR@3041|Chlorophyta	3041|Chlorophyta	S	Peptidyl-tRNA hydrolase PTH2	-	-	3.1.1.29	ko:K04794	-	-	-	-	ko00000,ko01000,ko03012	-	-	-	PTH2
XP_005850236.1	554065.XP_005850236.1	0.0	1514.0	KOG2220@1|root,KOG2220@2759|Eukaryota,37P8U@33090|Viridiplantae,34GTD@3041|Chlorophyta	3041|Chlorophyta	S	BRO1-like domain	-	-	-	ko:K12200	ko04144,map04144	-	-	-	ko00000,ko00001,ko04131,ko04147	-	-	-	ALIX_LYPXL_bnd,BRO1
XP_005850238.1	554065.XP_005850238.1	0.0	1082.0	2CMQJ@1|root,2QRF6@2759|Eukaryota,37PRS@33090|Viridiplantae,34KQ2@3041|Chlorophyta	3041|Chlorophyta	G	Endoglucanase	-	-	3.2.1.4	ko:K01179	ko00500,ko01100,map00500,map01100	-	R06200,R11307,R11308	-	ko00000,ko00001,ko01000	-	GH5,GH9	-	Glyco_hydro_9
XP_005850239.1	554065.XP_005850239.1	0.0	877.0	COG5273@1|root,KOG1312@2759|Eukaryota,37S7E@33090|Viridiplantae,34KKF@3041|Chlorophyta	3041|Chlorophyta	I	Belongs to the DHHC palmitoyltransferase family	-	-	2.3.1.225	ko:K20003	-	-	-	-	ko00000,ko01000,ko04131	-	-	-	DHHC
XP_005850240.1	554065.XP_005850240.1	0.0	975.0	COG0280@1|root,2QW25@2759|Eukaryota,37SWP@33090|Viridiplantae,34JYI@3041|Chlorophyta	3041|Chlorophyta	H	phosphate acetyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	AAA_26,DRTGG,PTA_PTB
XP_005850241.1	554065.XP_005850241.1	1.71e-150	422.0	COG1100@1|root,KOG0072@2759|Eukaryota,388IY@33090|Viridiplantae,34J74@3041|Chlorophyta	3041|Chlorophyta	U	Belongs to the small GTPase superfamily. Arf family	-	-	-	ko:K07942	-	-	-	-	ko00000,ko04031,ko04131	-	-	-	Arf
XP_005850242.1	554065.XP_005850242.1	0.0	1995.0	COG0751@1|root,2QS5T@2759|Eukaryota,37JRG@33090|Viridiplantae,34JWC@3041|Chlorophyta	3041|Chlorophyta	J	Glycyl-tRNA synthetase alpha subunit	-	-	6.1.1.14	ko:K14164	ko00970,map00970	M00360	R03654	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko03016	-	-	-	tRNA-synt_2e,tRNA_synt_2f
XP_005850243.1	554065.XP_005850243.1	3.28e-140	397.0	28HD7@1|root,2QPRG@2759|Eukaryota,37PIQ@33090|Viridiplantae,34IQ5@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005850244.1	554065.XP_005850244.1	1.31e-65	212.0	KOG3116@1|root,KOG3116@2759|Eukaryota,37NA1@33090|Viridiplantae,34IJP@3041|Chlorophyta	3041|Chlorophyta	S	Zinc knuckle	-	-	-	-	-	-	-	-	-	-	-	-	zf-CCHC_3
XP_005850246.1	554065.XP_005850246.1	0.0	917.0	28KG7@1|root,2QSXE@2759|Eukaryota,37K30@33090|Viridiplantae,34IH9@3041|Chlorophyta	3041|Chlorophyta	K	MYB-CC type transfactor, LHEQLE motif	-	-	-	ko:K06236	ko04151,ko04510,ko04512,ko04611,ko04926,ko04933,ko04974,ko05146,ko05165,map04151,map04510,map04512,map04611,map04926,map04933,map04974,map05146,map05165	-	-	-	ko00000,ko00001,ko00536,ko04516	-	-	-	Myb_CC_LHEQLE,Myb_DNA-binding
XP_005850247.1	554065.XP_005850247.1	2.72e-282	771.0	KOG0580@1|root,KOG0580@2759|Eukaryota,37ID2@33090|Viridiplantae,34HA8@3041|Chlorophyta	3041|Chlorophyta	D	Pfam 00069 Protein kinase domain PROFILE entry PS50011 Protein kinases signatures and profile Eukaryotic protein kinases 1,2,3,4,5 are enzymes that belong to a very extensive family of proteins which share a conserved catalytic core common to both serine threonine and tyrosine protein kinases. There are a number of conserved regions in the catalytic domain of protein kinases. We have selected two of these regions to build signature patterns. The first region, which is located in the N-terminal extremity of the catalytic domain, is a glycine-rich stretch of residues in the vicinity of a lysine residue, which has been shown to be involved in ATP binding. The second region, which is located in the central part of the catalytic domain, contains a conserved aspartic acid residue which is important for the catalytic activity of the enzyme 6	-	-	2.7.11.1	ko:K08850	-	-	-	-	ko00000,ko01000,ko01001,ko03036	-	-	-	Pkinase
XP_005850248.1	554065.XP_005850248.1	5.09e-52	164.0	COG5051@1|root,KOG3452@2759|Eukaryota,37W40@33090|Viridiplantae,34ICA@3041|Chlorophyta	3041|Chlorophyta	J	Belongs to the eukaryotic ribosomal protein eL36 family	RPL36	-	-	ko:K02920	ko03010,map03010	M00177	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L36e
XP_005850249.1	554065.XP_005850249.1	0.0	917.0	2E8D8@1|root,2SEVY@2759|Eukaryota,3848P@33090|Viridiplantae,34NZB@3041|Chlorophyta	554065.XP_005850249.1|-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005850250.1	554065.XP_005850250.1	0.0	955.0	2CZR1@1|root,2SBB5@2759|Eukaryota,37X39@33090|Viridiplantae,34IFA@3041|Chlorophyta	3041|Chlorophyta	S	major facilitator superfamily	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1
XP_005850251.1	554065.XP_005850251.1	0.0	1765.0	KOG0211@1|root,KOG0211@2759|Eukaryota,37M8M@33090|Viridiplantae,34J2Q@3041|Chlorophyta	3041|Chlorophyta	T	regulatory subunit	-	-	-	ko:K15426	-	-	-	-	ko00000,ko01009,ko03400	-	-	-	-
XP_005850252.1	554065.XP_005850252.1	0.0	2137.0	COG0525@1|root,COG0625@1|root,KOG0432@2759|Eukaryota,KOG0867@2759|Eukaryota,37QQR@33090|Viridiplantae,34JQ1@3041|Chlorophyta	3041|Chlorophyta	J	Belongs to the class-I aminoacyl-tRNA synthetase family	-	-	6.1.1.9	ko:K01873	ko00970,map00970	M00359,M00360	R03665	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	Anticodon_1,Val_tRNA-synt_C,tRNA-synt_1
XP_005850253.1	554065.XP_005850253.1	1.03e-100	293.0	29T2Y@1|root,2RXFE@2759|Eukaryota,37TXD@33090|Viridiplantae,34NZG@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005850255.1	554065.XP_005850255.1	4.91e-301	822.0	COG0098@1|root,KOG2646@2759|Eukaryota,37RB7@33090|Viridiplantae,34MGP@3041|Chlorophyta	3041|Chlorophyta	J	Belongs to the universal ribosomal protein uS5 family	-	-	-	ko:K02988	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S5,Ribosomal_S5_C
XP_005850258.1	554065.XP_005850258.1	5.16e-115	329.0	COG5078@1|root,KOG0419@2759|Eukaryota,37KTC@33090|Viridiplantae,34HPX@3041|Chlorophyta	3041|Chlorophyta	O	Belongs to the ubiquitin-conjugating enzyme family	-	-	2.3.2.23	ko:K10573	ko04120,map04120	-	-	-	ko00000,ko00001,ko01000,ko03400,ko04121	-	-	-	UQ_con
XP_005850259.1	554065.XP_005850259.1	1.06e-148	419.0	28MGW@1|root,2QU0F@2759|Eukaryota,37JTI@33090|Viridiplantae,34HYG@3041|Chlorophyta	3041|Chlorophyta	S	PsbP	PSBP4	-	-	-	-	-	-	-	-	-	-	-	PsbP
XP_005850261.1	554065.XP_005850261.1	0.0	1605.0	KOG2184@1|root,KOG2184@2759|Eukaryota,37QZT@33090|Viridiplantae,34H20@3041|Chlorophyta	3041|Chlorophyta	A	GC-rich sequence DNA-binding factor-like protein	-	-	-	ko:K13103	-	-	-	-	ko00000,ko03041	-	-	-	G-patch,GCFC,TIP_N
XP_005850263.1	554065.XP_005850263.1	0.0	1815.0	COG1454@1|root,KOG3857@2759|Eukaryota,37SZ5@33090|Viridiplantae,34K6Y@3041|Chlorophyta	3041|Chlorophyta	C	dehydrogenase	-	-	-	-	-	-	-	-	-	-	-	-	Aldedh,Fe-ADH
XP_005850268.1	554065.XP_005850268.1	4.62e-185	515.0	COG0528@1|root,2QVYQ@2759|Eukaryota,37JUM@33090|Viridiplantae,34GVH@3041|Chlorophyta	3041|Chlorophyta	E	Amino acid kinase family	-	-	2.7.4.22	ko:K09903	ko00240,ko01100,map00240,map01100	-	R00158	RC00002	ko00000,ko00001,ko01000	-	-	-	AA_kinase
XP_005850270.1	554065.XP_005850270.1	0.0	1844.0	KOG3827@1|root,KOG3827@2759|Eukaryota,37ZFG@33090|Viridiplantae,34JMI@3041|Chlorophyta	3041|Chlorophyta	P	Inward rectifier potassium channel	-	-	-	ko:K05330	-	-	-	-	ko00000,ko04040	1.A.2.1.14,1.A.2.1.15	-	-	IRK
XP_005850271.1	554065.XP_005850271.1	2.23e-176	491.0	KOG0648@1|root,KOG0648@2759|Eukaryota,37Q8G@33090|Viridiplantae,34HX7@3041|Chlorophyta	3041|Chlorophyta	T	Belongs to the Nudix hydrolase family	-	-	-	-	-	-	-	-	-	-	-	-	NUDIX
XP_005850272.1	554065.XP_005850272.1	0.0	1307.0	KOG1828@1|root,KOG1828@2759|Eukaryota,37XN7@33090|Viridiplantae,34NEC@3041|Chlorophyta	3041|Chlorophyta	S	acetylation-dependent protein binding	-	-	-	ko:K22184	-	-	-	-	ko00000,ko03036	-	-	-	Bromodomain
XP_005850274.1	554065.XP_005850274.1	1.95e-220	608.0	COG5277@1|root,KOG0676@2759|Eukaryota,37MJ2@33090|Viridiplantae,34K07@3041|Chlorophyta	3041|Chlorophyta	Z	Belongs to the actin family	-	-	-	ko:K16615	-	-	-	-	ko00000,ko04812	-	-	-	Actin
XP_005850276.1	554065.XP_005850276.1	2.15e-183	509.0	KOG1695@1|root,KOG1695@2759|Eukaryota,37ZR7@33090|Viridiplantae,34KHI@3041|Chlorophyta	3041|Chlorophyta	O	Glutathione S-transferase, C-terminal domain	-	-	2.5.1.18	ko:K00799	ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418	-	R03522,R07002,R07003,R07004,R07023,R07024,R07025,R07026,R07069,R07070,R07083,R07084,R07091,R07092,R07093,R07094,R07100,R07113,R07116,R08280,R09409,R11905	RC00004,RC00069,RC00840,RC00948,RC01704,RC01705,RC01706,RC01758,RC01759,RC01765,RC01767,RC01769,RC02243,RC02527,RC02939,RC02940,RC02942,RC02943,RC02944	ko00000,ko00001,ko01000,ko02000	1.A.12.2.2,1.A.12.3.2	-	-	GST_C_3,GST_N
XP_005850277.1	554065.XP_005850277.1	5.7e-160	447.0	KOG1695@1|root,KOG1695@2759|Eukaryota,37ZR7@33090|Viridiplantae,34KHI@3041|Chlorophyta	3041|Chlorophyta	O	Glutathione S-transferase, C-terminal domain	-	-	2.5.1.18	ko:K00799	ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418	-	R03522,R07002,R07003,R07004,R07023,R07024,R07025,R07026,R07069,R07070,R07083,R07084,R07091,R07092,R07093,R07094,R07100,R07113,R07116,R08280,R09409,R11905	RC00004,RC00069,RC00840,RC00948,RC01704,RC01705,RC01706,RC01758,RC01759,RC01765,RC01767,RC01769,RC02243,RC02527,RC02939,RC02940,RC02942,RC02943,RC02944	ko00000,ko00001,ko01000,ko02000	1.A.12.2.2,1.A.12.3.2	-	-	GST_C_3,GST_N
XP_005850279.1	554065.XP_005850279.1	3.12e-100	290.0	2E4VM@1|root,2SBQK@2759|Eukaryota,381RN@33090|Viridiplantae,34NQM@3041|Chlorophyta	3041|Chlorophyta	S	FR47-like protein	-	-	2.3.1.128	ko:K03789	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	-
XP_005850282.1	554065.XP_005850282.1	4.62e-310	849.0	COG0616@1|root,2QQH5@2759|Eukaryota,37JSU@33090|Viridiplantae,34K41@3041|Chlorophyta	3041|Chlorophyta	OU	Peptidase family S49	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_S49,Peptidase_S49_N
XP_005850283.1	554065.XP_005850283.1	9.24e-185	515.0	2AAZC@1|root,2RYN4@2759|Eukaryota,38063@33090|Viridiplantae,34KWK@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005850287.1	554065.XP_005850287.1	0.0	1270.0	KOG4501@1|root,KOG4501@2759|Eukaryota,37K5K@33090|Viridiplantae,34IUK@3041|Chlorophyta	3041|Chlorophyta	K	Activating signal cointegrator 1 complex subunit	-	-	-	ko:K18667	-	-	-	-	ko00000	-	-	-	CUE
XP_005850288.1	554065.XP_005850288.1	2.7e-126	359.0	COG0386@1|root,KOG1651@2759|Eukaryota,380A5@33090|Viridiplantae,34MD7@3041|Chlorophyta	3041|Chlorophyta	E	Glutathione peroxidase	-	-	1.11.1.9	ko:K00432	ko00480,ko00590,ko04918,map00480,map00590,map04918	-	R00274,R07034,R07035	RC00011,RC00982	ko00000,ko00001,ko01000	-	-	-	GSHPx
XP_005850290.1	554065.XP_005850290.1	0.0	2345.0	COG4581@1|root,KOG0947@2759|Eukaryota,37IIE@33090|Viridiplantae,34GYQ@3041|Chlorophyta	3041|Chlorophyta	A	DSHCT	-	-	-	-	-	-	-	-	-	-	-	-	DEAD,DSHCT
XP_005850291.1	554065.XP_005850291.1	1.47e-41	136.0	KOG4114@1|root,KOG4114@2759|Eukaryota,37W8D@33090|Viridiplantae,34NTR@3041|Chlorophyta	3041|Chlorophyta	S	Cytochrome c oxidase assembly protein PET191	PET191	-	-	ko:K18178	ko04714,map04714	-	-	-	ko00000,ko00001,ko03029	-	-	-	Pet191_N
XP_005850292.1	554065.XP_005850292.1	0.0	1011.0	KOG2873@1|root,KOG2873@2759|Eukaryota,37HFG@33090|Viridiplantae,34MK7@3041|Chlorophyta	3041|Chlorophyta	C	Ubiquinol-cytochrome C chaperone	-	-	-	ko:K17662	-	-	-	-	ko00000,ko03029	-	-	-	Ubiq_cyt_C_chap
XP_005850293.1	554065.XP_005850293.1	2e-208	584.0	COG4371@1|root,2QUI9@2759|Eukaryota,37R09@33090|Viridiplantae,34I1D@3041|Chlorophyta	3041|Chlorophyta	S	Protein of unknown function (DUF1517)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1517
XP_005850294.1	554065.XP_005850294.1	0.0	1596.0	COG1032@1|root,2R6PD@2759|Eukaryota,37SP2@33090|Viridiplantae,34H14@3041|Chlorophyta	3041|Chlorophyta	H	Radical SAM proteins catalyze diverse reactions, including unusual methylations, isomerization, sulphur insertion, ring formation, anaerobic oxidation and protein radical formation	-	-	-	-	-	-	-	-	-	-	-	-	DUF2344,Radical_SAM
XP_005850295.1	554065.XP_005850295.1	0.0	995.0	2D3NA@1|root,2SS4P@2759|Eukaryota,380JK@33090|Viridiplantae,34M87@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005850297.1	554065.XP_005850297.1	1.87e-271	743.0	2CRPS@1|root,2R8Q4@2759|Eukaryota,3821Z@33090|Viridiplantae,34NMC@3041|Chlorophyta	3041|Chlorophyta	S	MYND finger	-	-	-	-	-	-	-	-	-	-	-	-	zf-MYND
XP_005850298.1	554065.XP_005850298.1	0.0	1102.0	2CYB0@1|root,2S3AJ@2759|Eukaryota,37VHI@33090|Viridiplantae,34I74@3041|Chlorophyta	3041|Chlorophyta	S	Aspartyl protease	-	-	-	-	-	-	-	-	-	-	-	-	Asp_protease_2
XP_005850299.1	554065.XP_005850299.1	0.0	912.0	KOG1337@1|root,KOG1337@2759|Eukaryota,37P3K@33090|Viridiplantae,34HT4@3041|Chlorophyta	3041|Chlorophyta	S	Rubisco LSMT substrate-binding	-	-	2.1.1.43	ko:K19199	ko00310,map00310	-	R03875,R04866,R04867	RC00003,RC00060,RC00181,RC00496	ko00000,ko00001,ko01000,ko03036	-	-	-	Rubis-subs-bind,SET
XP_005850300.1	554065.XP_005850300.1	5.18e-220	606.0	COG0084@1|root,KOG3020@2759|Eukaryota,37HFB@33090|Viridiplantae,34IIQ@3041|Chlorophyta	3041|Chlorophyta	L	TatD related DNase	-	-	-	ko:K03424	-	-	-	-	ko00000,ko01000	-	-	-	TatD_DNase,ThiF
XP_005850302.1	554065.XP_005850302.1	0.0	889.0	28J07@1|root,2QRC4@2759|Eukaryota,37KYJ@33090|Viridiplantae,34IM2@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005850304.1	554065.XP_005850304.1	3.13e-187	528.0	2F1UC@1|root,2T2SI@2759|Eukaryota,37XPB@33090|Viridiplantae,34NTT@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005850306.1	554065.XP_005847157.1	5.8e-52	184.0	2DB4M@1|root,2TN3P@2759|Eukaryota,3834A@33090|Viridiplantae,34NX5@3041|Chlorophyta	554065.XP_005847157.1|-	S	Nucleotide-diphospho-sugar transferase	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005850307.1	554065.XP_005850307.1	1.72e-98	286.0	COG1383@1|root,KOG0187@2759|Eukaryota,37UJA@33090|Viridiplantae,34HSI@3041|Chlorophyta	3041|Chlorophyta	J	Ribosomal protein S17	RPS17	-	-	ko:K02962	ko03010,map03010	M00177,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S17e
XP_005850311.1	554065.XP_005850311.1	0.0	1177.0	KOG4197@1|root,KOG4197@2759|Eukaryota,37KWC@33090|Viridiplantae,34IAS@3041|Chlorophyta	3041|Chlorophyta	S	Pentacotripeptide-repeat region of PRORP	-	-	-	-	-	-	-	-	-	-	-	-	PPR,PPR_2,PPR_3
XP_005850312.1	554065.XP_005850312.1	0.0	878.0	COG1112@1|root,KOG1802@2759|Eukaryota,37YVQ@33090|Viridiplantae,34JMR@3041|Chlorophyta	3041|Chlorophyta	L	AAA domain	-	-	-	ko:K14326	ko03013,ko03015,map03013,map03015	M00430	-	-	ko00000,ko00001,ko00002,ko01000,ko03019	-	-	-	AAA_11,AAA_12
XP_005850314.1	554065.XP_005850314.1	7.87e-214	591.0	COG0031@1|root,KOG1252@2759|Eukaryota,37YVB@33090|Viridiplantae,34JM2@3041|Chlorophyta	3041|Chlorophyta	E	Belongs to the cysteine synthase cystathionine beta- synthase family	-	-	2.5.1.47	ko:K01738	ko00270,ko00920,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00270,map00920,map01100,map01110,map01120,map01130,map01200,map01230	M00021	R00897,R03601,R04859	RC00020,RC02814,RC02821	ko00000,ko00001,ko00002,ko01000	-	-	-	PALP
XP_005850315.1	554065.XP_005850315.1	9.76e-161	450.0	2E9T3@1|root,2SG3T@2759|Eukaryota,37XIR@33090|Viridiplantae,34IXD@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005850316.1	554065.XP_005850316.1	0.0	2380.0	COG5078@1|root,KOG0419@2759|Eukaryota,37ZAE@33090|Viridiplantae,34K5N@3041|Chlorophyta	3041|Chlorophyta	O	zinc finger	-	-	-	-	-	-	-	-	-	-	-	-	DUF629
XP_005850318.1	554065.XP_005850318.1	0.0	1423.0	COG0515@1|root,KOG0192@2759|Eukaryota,37ZR4@33090|Viridiplantae,34KJH@3041|Chlorophyta	3041|Chlorophyta	T	Belongs to the protein kinase superfamily	-	-	-	-	-	-	-	-	-	-	-	-	Pkinase,Pkinase_Tyr
XP_005850320.1	554065.XP_005850320.1	0.0	1348.0	KOG1995@1|root,KOG4198@1|root,KOG1995@2759|Eukaryota,KOG4198@2759|Eukaryota,37QEG@33090|Viridiplantae,34KUP@3041|Chlorophyta	3041|Chlorophyta	A	Zinc finger domain	-	-	-	ko:K13098	ko05202,map05202	-	-	-	ko00000,ko00001,ko03041	-	-	-	RRM_1,zf-RanBP
XP_005850321.1	554065.XP_005850321.1	0.0	1256.0	COG0654@1|root,KOG3855@2759|Eukaryota,37R5W@33090|Viridiplantae,34H6V@3041|Chlorophyta	3041|Chlorophyta	CH	FAD binding domain	-	-	-	-	-	-	-	-	-	-	-	-	FAD_binding_3
XP_005850323.1	554065.XP_005850323.1	1.32e-190	533.0	2EN80@1|root,2SRQP@2759|Eukaryota,380I1@33090|Viridiplantae,34MDV@3041|Chlorophyta	3041|Chlorophyta	K	AP2 domain	-	-	-	ko:K09284	-	-	-	-	ko00000,ko03000	-	-	-	AP2
XP_005850324.1	554065.XP_005850324.1	1.19e-198	551.0	KOG3088@1|root,KOG3088@2759|Eukaryota,37IN6@33090|Viridiplantae,34IAW@3041|Chlorophyta	3041|Chlorophyta	U	Probably involved in membrane trafficking	-	-	-	ko:K19995	-	-	-	-	ko00000,ko04131	-	-	-	SCAMP
XP_005850325.1	554065.XP_005850325.1	0.0	1514.0	2CMM0@1|root,2QQSA@2759|Eukaryota,37N93@33090|Viridiplantae,34I85@3041|Chlorophyta	3041|Chlorophyta	S	Protein of unknown function (DUF4101)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4101
XP_005850326.1	554065.XP_005850326.1	5.35e-149	421.0	2E49X@1|root,2SB7Q@2759|Eukaryota,37XC0@33090|Viridiplantae,34IJ3@3041|Chlorophyta	3041|Chlorophyta	S	Chlorophyll A-B binding protein	-	-	-	-	-	-	-	-	-	-	-	-	Chloroa_b-bind
XP_005850327.1	554065.XP_005850327.1	4.46e-189	526.0	KOG0406@1|root,KOG0406@2759|Eukaryota,37XAJ@33090|Viridiplantae,34MQZ@3041|Chlorophyta	3041|Chlorophyta	O	Glutathione S-transferase, N-terminal domain	-	-	2.5.1.18	ko:K00799	ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418	-	R03522,R07002,R07003,R07004,R07023,R07024,R07025,R07026,R07069,R07070,R07083,R07084,R07091,R07092,R07093,R07094,R07100,R07113,R07116,R08280,R09409,R11905	RC00004,RC00069,RC00840,RC00948,RC01704,RC01705,RC01706,RC01758,RC01759,RC01765,RC01767,RC01769,RC02243,RC02527,RC02939,RC02940,RC02942,RC02943,RC02944	ko00000,ko00001,ko01000,ko02000	1.A.12.2.2,1.A.12.3.2	-	-	GST_C_2,GST_N_3
XP_005850329.1	554065.XP_005850329.1	4.23e-104	300.0	2DI9V@1|root,2S5Y6@2759|Eukaryota,37WM2@33090|Viridiplantae,34I7Z@3041|Chlorophyta	3041|Chlorophyta	S	Universal stress protein family	-	-	-	-	-	-	-	-	-	-	-	-	Usp
XP_005850330.1	554065.XP_005850330.1	0.0	1259.0	COG0445@1|root,KOG2311@2759|Eukaryota,37YG8@33090|Viridiplantae,34K0P@3041|Chlorophyta	3041|Chlorophyta	J	GidA associated domain 3	-	-	-	ko:K03495	-	-	R08701	RC00053,RC00209,RC00870	ko00000,ko03016,ko03036	-	-	-	GIDA,GIDA_assoc
XP_005850331.1	554065.XP_005850331.1	1.36e-154	432.0	COG0605@1|root,KOG0876@2759|Eukaryota,37MWT@33090|Viridiplantae,34HM7@3041|Chlorophyta	3041|Chlorophyta	P	Destroys radicals which are normally produced within the cells and which are toxic to biological systems	MSD	-	1.15.1.1	ko:K04564	ko04013,ko04068,ko04146,ko04211,ko04212,ko04213,ko05016,map04013,map04068,map04146,map04211,map04212,map04213,map05016	-	-	-	ko00000,ko00001,ko01000	-	-	-	Sod_Fe_C,Sod_Fe_N
XP_005850333.1	554065.XP_005850333.1	0.0	904.0	COG0714@1|root,2R89P@2759|Eukaryota,37TBX@33090|Viridiplantae,34H6G@3041|Chlorophyta	3041|Chlorophyta	S	AAA domain (dynein-related subfamily)	-	-	-	ko:K03924	-	-	-	-	ko00000,ko01000	-	-	-	AAA_5
XP_005850335.1	554065.XP_005850335.1	5.09e-161	450.0	2CMS2@1|root,2QRMM@2759|Eukaryota,37PWX@33090|Viridiplantae,34H0Q@3041|Chlorophyta	3041|Chlorophyta	Q	Belongs to the alternative oxidase family	-	-	1.10.3.11	ko:K17893	-	-	R09504	RC00061	ko00000,ko01000	-	-	-	AOX
XP_005850337.1	554065.XP_005850337.1	0.0	1130.0	2C66C@1|root,2TA8R@2759|Eukaryota,38462@33090|Viridiplantae,34NK3@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005850338.1	554065.XP_005850338.1	1.67e-142	403.0	COG1691@1|root,2S0IG@2759|Eukaryota,37V6A@33090|Viridiplantae,34HYN@3041|Chlorophyta	3041|Chlorophyta	S	AIR carboxylase	-	-	-	-	-	-	-	-	-	-	-	-	AIRC
